tweet_id,date,social_context,user_name,real_name,user_link,user_img,user_verified,text,has_more_text,photos,videos,is_pinned,is_retweet,is_reply,replies,retweets,likes,views,quoted_tweet
1662192208269770755,2023-05-26T20:21:19.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Kolejna karta dołącza do talii zakapturzonych!

Subem w 10. splicie @ultraliga będzie @Hyper_lol1!",False,,,False,False,False,6,2,50,3735,
1662184377374179328,2023-05-26T19:50:12.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Już niedługo na maturze z j.polskiego

A ty drogi widzu, jakbyś to przyporządkował?

#debata",False,,,False,False,False,4,,52,3969,
1662096805973176321,2023-05-26T14:02:13.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Oto nasza Legendarna Karta!

Powitajcie @Kubonlol, który w dwóch pierwszych grach 10. sezonu @ultraliga będzie wspierał nas na górnej alei!

A teraz zapraszamy Was na kibicowaniu naszemu Subowi w #xayoocup !

#LeagueOfLegends #ultraliga #Kubon",False,,,False,False,False,6,8,179,21807,
1661794485188132869,2023-05-25T18:00:54.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"KONFERENCJA PRASOWA

Mamy zaszczyt ogłosić, że w dniu 28 maja o godzinie 19:00 odbędzie się Konferencja Prasowa naszej drużyny przed 10. sezonem @ultraliga!

Uczestnicy konferencji:
 CEO - @L0rd_LoL
 General Manager - @Imput_lol
 Head Coach - @LastSurvivorPL",True,,,False,False,False,13,10,52,11105,
1661774345755144197,2023-05-25T16:40:52.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dziś ostatnie dwa meczyki w CS:GO w ramach @ESEA MAIN!

Zajrzyj na streamka o 21:00 - na kanale zakapturzonych!",False,,,False,False,False,,2,8,618,
1661334105802387456,2023-05-24T11:31:31.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Już wkrótce w naszej talii pojawi się legendarna karta, która wspomoże nas w nadchodzącym 10. sezonie @ultraliga

Stay tuned

#ultraliga #HoodUp #LeagueOfLegends",False,,,False,False,False,13,3,40,6077,
1661070526809272324,2023-05-23T18:04:09.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dziś o 21:00 nasze chłopaki z dywizji CS:GO rozegrają swoje pierwsze spotkanie w tym sezonie @ARRMYgg Masters!

Kibicujcie razem z nami!",False,,,False,False,False,,,4,609,
1660714056544559123,2023-05-22T18:27:40.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,@AdamKostuj gratulujemy wygranej! :),False,,,False,False,False,,,4,437,
1660332509870039046,2023-05-21T17:11:32.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,| stream:,False,,,False,False,False,,,4,375,
1660332436465627137,2023-05-21T17:11:14.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Już za kilka minut zmierzymy się w @ZulaClubEu

Naszym przeciwnikiem będzie @WARTHOX!

Link do transmisji w komentarzu",False,,,False,False,False,,,7,763,
1660204498197856258,2023-05-21T08:42:52.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Wszystko co dobre szybko się kończy

Pora na powrót przed monitor i przygotowania do 10. sezonu @ultraliga",False,,,False,False,False,,,21,942,
1660034793671720961,2023-05-20T21:28:31.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,GG @teamescagaming,False,,,False,False,False,,,10,774,"{'date': '2023-05-20T21:21:02.000Z', 'user_name': '@atixze', 'real_name': 'Patryk „Atix” Stankiewicz', 'user_verified': False, 'text': 'Niestety ale dzisiejszy mecz na @teamescagaming zakończyliśmy porażka 10-5 dla ESCA. GG twitter.com/ZulaClubEu/sta…', 'has_more_text': False, 'is_pinned': False, 'is_retweet': False, 'is_reply': False}"
1659982828925222912,2023-05-20T18:02:02.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,| stream:,False,,,False,False,False,,,4,382,
1659982671106256898,2023-05-20T18:01:24.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dzisiaj czeka nas kolejne spotkanie w ramach @ZulaClubEu

Już o 21:00 zmierzymy się na @teamescagaming

Link do transmisji w komentarzu",False,,,False,False,False,,4,11,1350,
1659979427613224963,2023-05-20T17:48:31.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,Zwiedzanie Warszawy,False,,,False,False,False,3,,23,1007,
1659864835029446656,2023-05-20T10:13:10.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"""Ciężka praca"" w esporcie",False,,,False,False,False,4,,56,3818,
1657788907075895298,2023-05-14T16:44:10.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dziś o 19:00 drugie spotkanie w @ZulaClubEu!

See you on the server @ArobaseGG!",False,,,False,False,False,,,11,538,
1657768135703789568,2023-05-14T15:21:38.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Paczka trafiła również do @WoJnX

Koszuleczka siedzi - BAAAAM!",False,,,False,False,False,,,10,664,
1657430162961494021,2023-05-13T16:58:39.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Już za chwilę rozpoczynamy swoje spotkanie w @ZulaClubEu - naszym przeciwnikiem dzisiejszego wieczoru będzie @PACT_gg!

Link do transmisji w komentarzu",False,,,False,False,False,,2,6,450,
1657404877281083392,2023-05-13T15:18:10.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,Wszystkiego najlepszego @miikecs!,False,,,False,False,False,,2,13,591,
1657381685195841538,2023-05-13T13:46:01.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Już za niespełna kwadrans zaczynamy zmagania w zamkniętych kwalifikacjach @PLEleague Dywizja Mistrzowska!

Kibicuj razem z nami!",False,,,False,False,False,,,8,433,
1657002716177088513,2023-05-12T12:40:07.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,Soon...,False,,,False,False,False,,3,22,1916,
1656694203261362178,2023-05-11T16:14:12.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,Ps. kolejny meczyk na @PGETurowEsport na kanale,False,,,False,False,False,,,4,234,
